t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1788093898.5,0.00,0.0,0,0.000,0.000,0.0000,0,False,False,,False,0.0,0.00,0,0.00000,0.00,0.000,0.00,0.0,0.0,0.0
1788093898.7,0.00,759.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,93.33,1.244,0.00,90.0,45.0,0.0
1788093898.9,0.00,760.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,93.33,1.244,0.00,90.0,45.0,0.0
1788093899.2,0.00,761.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.227,0.00,90.0,45.0,0.0
1788093899.4,0.00,757.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.214,0.00,90.0,45.0,0.0
1788093899.6,0.00,754.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,93.33,1.214,0.00,90.0,45.0,0.0
1788093899.8,0.00,753.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.227,0.00,90.0,45.0,0.0
1788093900.0,0.00,754.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.227,0.00,90.0,45.0,0.0
1788093900.2,0.00,753.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,93.33,1.172,0.00,90.0,45.0,0.0
1788093900.4,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.189,0.00,90.0,45.0,0.0
1788093900.6,0.00,752.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,92.94,1.227,0.00,90.0,45.0,0.0
1788093900.8,0.00,752.2,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,93.33,1.214,0.00,90.0,45.0,0.0
1788093901.0,0.00,754.2,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,93.33,1.214,0.00,90.0,45.0,0.0
1788093901.2,0.00,751.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,92.94,1.201,0.00,90.0,45.0,0.0
1788093901.4,0.00,753.0,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,93.33,1.227,0.00,90.0,45.0,0.0
1788093901.6,0.00,752.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,92.94,1.201,0.00,90.0,45.0,0.0
1788093901.8,0.00,754.2,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,92.94,1.244,0.00,90.0,45.0,0.0
1788093902.0,0.00,755.8,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,93.33,1.201,0.00,90.0,45.0,0.0
1788093902.2,0.00,759.0,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,93.33,1.244,0.00,90.0,45.0,0.0
1788093902.4,0.00,758.2,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,0.00,110100,0.00000,92.94,1.227,0.00,90.0,45.0,0.0
1788093902.6,0.00,759.8,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.227,0.00,90.0,45.0,0.0
1788093902.8,0.00,757.8,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.244,0.00,90.0,45.0,0.0
1788093903.0,0.00,758.8,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.244,0.00,90.0,45.0,0.0
1788093903.2,0.00,761.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.201,0.00,90.0,45.0,0.0
1788093903.4,0.00,760.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.201,0.00,90.0,45.0,0.0
1788093903.7,0.00,757.2,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.244,0.00,90.0,45.0,0.0
1788093903.9,0.00,757.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,93.33,1.244,0.00,89.0,45.0,0.0
1788093904.1,0.00,756.2,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.214,0.00,90.0,45.0,0.0
1788093904.3,0.00,759.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.244,0.00,90.0,45.0,0.0
1788093904.5,0.00,755.8,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.227,0.00,90.0,45.0,0.0
1788093904.7,0.00,757.8,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.244,0.00,90.0,45.0,0.0
1788093904.9,0.00,755.0,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.227,0.00,90.0,45.0,0.0
1788093905.1,0.00,755.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.201,0.00,89.0,45.0,0.0
1788093905.3,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.214,0.00,90.0,45.0,0.0
1788093905.5,0.00,758.8,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.244,0.00,90.0,45.0,0.0
1788093905.7,0.00,759.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,93.33,1.214,0.00,90.0,45.0,0.0
1788093905.9,0.00,762.2,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.189,0.00,89.0,45.0,0.0
1788093906.1,0.00,761.2,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.244,0.00,90.0,44.0,0.0
1788093906.3,0.00,760.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,93.33,1.244,0.00,90.0,44.0,0.0
1788093906.5,0.00,761.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,93.33,1.189,0.00,90.0,44.0,0.0
1788093906.7,0.00,765.8,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.227,0.00,90.0,44.0,0.0
1788093906.9,0.00,764.8,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.227,0.00,89.0,44.0,0.0
1788093907.1,0.00,763.0,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.214,0.00,90.0,44.0,0.0
1788093907.3,0.00,762.5,0,0.260,0.000,0.0000,0,False,False,P,False,77.5,13.52,110100,0.00000,92.94,1.244,0.00,90.0,44.0,0.0
