t,pid,b1,b2,coolant,speed
1788093909.20,0000,190,63,0,0.0
1788093909.21,0110,1,30,0,0.0
1788093909.23,0002,0,0,0,0.0
1788093909.25,010B,44,0,90,0.0
1788093909.26,0003,2,0,90,0.0
1788093909.29,0005,130,0,90,0.0
1788093909.31,0110,1,30,90,0.0
1788093909.33,0006,134,0,90,0.0
1788093909.36,0007,128,0,89,0.0
1788093909.39,000B,44,0,89,0.0
1788093909.41,0110,1,30,89,0.0
1788093909.42,000C,11,230,89,0.0
1788093909.45,000D,0,0,90,0.0
1788093909.46,010B,44,0,90,0.0
1788093909.49,000E,140,0,90,0.0
1788093909.51,0110,1,24,90,0.0
1788093909.52,000F,107,0,90,0.0
1788093909.55,0010,1,30,90,0.0
1788093909.56,010B,44,0,90,0.0
1788093909.58,0011,30,0,90,0.0
1788093909.60,0110,1,27,90,0.0
1788093909.61,0013,1,0,90,0.0
1788093909.65,001C,10,0,90,0.0
1788093909.66,010B,44,0,90,0.0
1788093909.68,001F,0,35,90,0.0
1788093909.70,0110,1,27,90,0.0
1788093909.72,0020,128,21,90,0.0
1788093909.75,0021,0,0,90,0.0
1788093909.75,010B,44,0,90,0.0
1788093909.78,002C,0,0,90,0.0
1788093909.81,0110,1,30,90,0.0
1788093909.81,002E,0,0,90,0.0
1788093909.85,0030,255,0,89,0.0
1788093909.86,010B,44,0,89,0.0
1788093909.88,003C,22,55,89,0.0
1788093909.91,0040,104,0,89,0.0
1788093909.94,0042,52,195,89,0.0
1788093909.96,010B,44,0,89,0.0
1788093909.97,0043,0,72,89,0.0
1788093910.01,0200,0,0,89,0.0
1788093910.04,0202,0,0,89,0.0
1788093910.06,010B,44,0,90,0.0
1788093910.07,0900,6,79,90,0.0
1788093910.10,0968,0,0,90,0.0
1788093910.11,0110,1,27,90,0.0
1788093910.13,096E,11,184,90,0.0
1788093910.16,010B,44,0,89,0.0
1788093910.17,097C,108,70,89,0.0
1788093910.20,098E,0,0,89,0.0
1788093910.21,0110,1,33,89,0.0
1788093910.23,1101,1,0,89,0.0
1788093910.25,010B,44,0,90,0.0
1788093910.26,1103,12,0,90,0.0
1788093910.29,1104,1,0,90,0.0
1788093910.31,0110,1,30,90,0.0
1788093910.32,114A,38,128,90,0.0
1788093910.36,010B,44,0,89,0.0
1788093910.36,114D,35,64,89,0.0
1788093910.40,1153,62,123,89,0.0
1788093910.40,0110,1,27,89,0.0
1788093910.43,1154,29,192,89,0.0
1788093910.46,1169,29,189,89,0.0
1788093910.49,1173,3,2,89,0.0
1788093910.51,0110,1,30,89,0.0
1788093910.51,17B3,136,0,89,0.0
1788093910.53,1177,21,104,89,0.0
1788093910.56,1410,1,72,90,0.0
1788093910.60,1631,1,0,90,0.0
1788093910.61,0110,1,40,90,0.0
1788093910.63,1678,0,0,90,0.0
1788093910.66,1681,0,0,90,0.0
1788093910.69,16CD,0,0,90,0.0
1788093910.71,0110,1,33,90,0.0
1788093910.73,16CE,255,254,90,0.0
1788093910.76,16CF,13,134,89,0.0
1788093910.79,16E8,81,229,89,0.0
1788093910.80,0110,1,27,89,0.0
1788093910.82,16E9,0,116,89,0.0
1788093910.85,16F0,3,131,89,0.0
1788093910.86,010B,44,0,89,0.0
1788093910.89,1704,0,0,89,0.0
1788093910.90,0110,1,27,89,0.0
1788093910.92,1706,128,0,89,0.0
1788093910.95,1709,0,0,90,0.0
1788093910.96,010B,44,0,90,0.0
1788093910.98,1717,1,0,90,0.0
1788093911.01,0110,1,30,90,0.0
1788093911.01,1718,1,0,90,0.0
1788093911.04,1746,0,0,90,0.0
1788093911.06,010B,44,0,90,0.0
1788093911.08,1782,138,0,90,0.0
1788093911.10,0110,1,33,90,0.0
1788093911.11,1783,110,192,90,0.0
1788093911.14,17A0,31,0,90,0.0
1788093911.15,010B,44,0,90,0.0
1788093911.17,17A6,0,0,90,0.0
1788093911.20,17B0,21,0,90,0.0
1788093911.24,17B1,32,0,90,0.0
1788093911.25,010B,44,0,90,0.0
1788093911.27,17B2,4,0,90,0.0
1788093911.30,17B3,136,0,90,0.0
1788093911.31,0110,1,27,90,0.0
1788093911.33,17B5,80,0,90,0.0
1788093911.36,010B,44,0,90,0.0
1788093911.37,17B6,0,0,90,0.0
1788093911.40,17B8,239,0,90,0.0
1788093911.41,0110,1,27,90,0.0
1788093911.43,17BA,0,0,90,0.0
1788093911.46,010B,44,0,90,0.0
1788093911.46,17BB,0,0,90,0.0
1788093911.49,17BC,0,0,90,0.0
1788093911.51,0110,1,33,90,0.0
1788093911.52,17BD,51,0,90,0.0
1788093911.56,010B,44,0,89,0.0
1788093911.57,17BE,0,0,89,0.0
1788093911.60,17C1,234,0,89,0.0
1788093911.60,0110,1,30,89,0.0
1788093911.63,3201,23,112,89,0.0
1788093911.66,990A,49,0,90,0.0
1788093911.69,996E,12,48,90,0.0
1788093911.70,0110,1,30,90,0.0
1788093911.72,A211,0,0,90,0.0
1788093911.76,D100,129,0,90,0.0
1788093911.79,E21B,90,74,90,0.0
1788093911.80,0110,1,24,90,0.0
1788093911.82,E21C,49,56,90,0.0
1788093911.85,E21D,56,56,90,0.0
1788093911.86,010B,44,0,90,0.0
1788093911.89,E21E,70,0,90,0.0
1788093911.91,0110,1,27,90,0.0
1788093911.92,E6F0,90,74,90,0.0
1788093911.95,E6F2,240,0,90,0.0
1788093911.95,010B,44,0,90,0.0
1788093911.99,E6F3,240,0,90,0.0
1788093912.00,0110,1,30,90,0.0
1788093912.02,0105,129,0,90,0.0
1788093912.05,010F,107,0,89,0.0
1788093912.06,010B,44,0,89,0.0
1788093912.08,0110,1,30,89,0.0
1788093912.11,0110,1,27,89,0.0
1788093912.12,010B,44,0,89,0.0
1788093912.15,0106,134,0,90,0.0
1788093912.16,010B,44,0,90,0.0
1788093912.18,0107,128,0,90,0.0
1788093912.21,0110,1,37,90,0.0
1788093912.21,010E,138,0,90,0.0
1788093912.24,0142,52,213,90,0.0
1788093912.25,010B,44,0,90,0.0
1788093912.28,0000,190,63,90,0.0
1788093912.31,0110,1,30,90,0.0
1788093912.32,0002,0,0,90,0.0
1788093912.35,0003,2,0,90,0.0
1788093912.36,010B,44,0,90,0.0
1788093912.38,0005,130,0,90,0.0
1788093912.41,0006,134,0,90,0.0
1788093912.45,0007,128,0,90,0.0
1788093912.46,010B,44,0,90,0.0
1788093912.48,000B,44,0,90,0.0
1788093912.51,000C,11,243,90,0.0
1788093912.54,000D,0,0,90,0.0
1788093912.55,010B,44,0,90,0.0
1788093912.57,000E,138,0,90,0.0
1788093912.60,000F,107,0,90,0.0
1788093912.64,0010,1,30,90,0.0
1788093912.65,010B,44,0,90,0.0
1788093912.67,0011,30,0,90,0.0
1788093912.70,0013,1,0,90,0.0
1788093912.71,0110,1,24,90,0.0
1788093912.73,001C,10,0,90,0.0
1788093912.76,010B,44,0,89,0.0
1788093912.77,001F,0,38,89,0.0
1788093912.80,0020,128,21,89,0.0
1788093912.81,0110,1,24,89,0.0
1788093912.84,0021,0,0,89,0.0
1788093912.85,010B,44,0,90,0.0
1788093912.87,002C,0,0,90,0.0
1788093912.90,002E,0,0,90,0.0
1788093912.90,0110,1,27,90,0.0
1788093912.93,0030,255,0,90,0.0
1788093912.96,010B,44,0,90,0.0
1788093912.97,003C,22,51,90,0.0
1788093913.00,0040,104,0,90,0.0
1788093913.01,0110,1,27,90,0.0
1788093913.03,0042,52,217,90,0.0
1788093913.06,010B,44,0,90,0.0
1788093913.06,0043,0,72,90,0.0
1788093913.09,0200,0,0,90,0.0
1788093913.11,0110,1,27,90,0.0
1788093913.12,0202,0,0,90,0.0
1788093913.16,0900,6,79,90,0.0
1788093913.19,0968,0,0,90,0.0
1788093913.21,0110,1,27,90,0.0
1788093913.23,096E,11,184,90,0.0
1788093913.26,097C,108,72,90,0.0
1788093913.29,098E,0,0,90,0.0
1788093913.31,0110,1,30,90,0.0
1788093913.32,1101,1,0,90,0.0
1788093913.36,1103,12,0,90,0.0
1788093913.39,1104,1,0,90,0.0
1788093913.41,0110,1,27,90,0.0
1788093913.42,114A,38,128,90,0.0
1788093913.45,114D,35,64,90,0.0
1788093913.46,010B,44,0,90,0.0
1788093913.48,1153,61,244,90,0.0
1788093913.50,0110,1,30,90,0.0
1788093913.52,1154,29,192,90,0.0
1788093913.55,1169,29,189,89,0.0
1788093913.56,010B,44,0,89,0.0
1788093913.58,1173,3,97,89,0.0
1788093913.60,0110,1,33,89,0.0
1788093913.61,1177,21,104,89,0.0
1788093913.65,1410,1,74,90,0.0
1788093913.66,010B,44,0,90,0.0
1788093913.68,1631,1,0,90,0.0
1788093913.70,0110,1,30,90,0.0
1788093913.71,1678,0,0,90,0.0
1788093913.74,1681,0,0,90,0.0
1788093913.76,010B,44,0,90,0.0
1788093913.77,16CD,0,0,90,0.0
1788093913.80,0110,1,17,90,0.0
1788093913.81,16CE,255,254,90,0.0
1788093913.84,16CF,13,178,89,0.0
1788093913.85,010B,44,0,89,0.0
1788093913.88,16E8,90,82,89,0.0
1788093913.91,16E9,0,117,89,0.0
1788093913.94,16F0,3,131,90,0.0
1788093913.96,010B,44,0,90,0.0
1788093913.97,1704,0,0,90,0.0
1788093914.01,1706,128,0,90,0.0
1788093914.04,1709,0,0,90,0.0
1788093914.06,010B,44,0,89,0.0
1788093914.07,1717,1,0,89,0.0
1788093914.10,1718,1,0,89,0.0
1788093914.11,0110,1,27,89,0.0
1788093914.13,1746,0,0,89,0.0
1788093914.16,010B,44,0,90,0.0
1788093914.16,1782,138,0,90,0.0
1788093914.20,1783,110,192,90,0.0
1788093914.24,17A0,32,0,90,0.0
1788093914.25,010B,44,0,90,0.0
1788093914.27,17A6,0,0,90,0.0
1788093914.30,17B0,21,0,90,0.0
1788093914.31,0110,1,24,90,0.0
1788093914.33,17B1,32,0,90,0.0
1788093914.36,010B,44,0,90,0.0
1788093914.36,17B2,4,0,90,0.0
1788093914.40,17B3,137,0,90,0.0
1788093914.41,0110,1,30,90,0.0
1788093914.43,17B5,80,0,90,0.0
1788093914.46,010B,44,0,90,0.0
1788093914.46,17B6,0,0,90,0.0
1788093914.49,17B8,239,0,90,0.0
1788093914.51,0110,1,27,90,0.0
1788093914.51,17B3,137,0,90,0.0
1788093914.52,17BA,0,0,90,0.0
1788093914.56,17BB,0,0,90,0.0
1788093914.59,17BC,0,0,90,0.0
1788093914.61,0110,1,27,90,0.0
1788093914.62,17BD,51,0,90,0.0
1788093914.66,17BE,0,0,90,0.0
1788093914.69,17C1,234,0,90,0.0
1788093914.70,0110,1,33,90,0.0
1788093914.72,3201,23,112,90,0.0
1788093914.76,990A,48,0,89,0.0
1788093914.79,996E,12,88,89,0.0
1788093914.80,0110,1,33,89,0.0
1788093914.82,A211,0,0,89,0.0
1788093914.85,D100,129,0,90,0.0
1788093914.86,010B,44,0,90,0.0
1788093914.88,E21B,90,74,90,0.0
1788093914.91,0110,1,24,90,0.0
1788093914.92,E21C,49,56,90,0.0
1788093914.95,E21D,56,56,90,0.0
1788093914.95,010B,44,0,90,0.0
1788093914.99,E21E,70,0,90,0.0
1788093915.01,0110,1,37,90,0.0
1788093915.02,E6F0,90,74,90,0.0
